TNet_pehe_in,SNet1_pehe_in,SNet2_pehe_in,SNet3_pehe_in,SNet_pehe_in,PseudoOutcomeNet_DR_pehe_in,PseudoOutcomeNet_PW_pehe_in,PseudoOutcomeNet_RA_pehe_in,PseudoOutcomeNet_RA_S2_pehe_in,TNet_pehe_out,SNet1_pehe_out,SNet2_pehe_out,SNet3_pehe_out,SNet_pehe_out,PseudoOutcomeNet_DR_pehe_out,PseudoOutcomeNet_PW_pehe_out,PseudoOutcomeNet_RA_pehe_out,PseudoOutcomeNet_RA_S2_pehe_out,TNet_att_true_in,SNet1_att_true_in,SNet2_att_true_in,SNet3_att_true_in,SNet_att_true_in,PseudoOutcomeNet_DR_att_true_in,PseudoOutcomeNet_PW_att_true_in,PseudoOutcomeNet_RA_att_true_in,PseudoOutcomeNet_RA_S2_att_true_in,TNet_att_pred_in,SNet1_att_pred_in,SNet2_att_pred_in,SNet3_att_pred_in,SNet_att_pred_in,PseudoOutcomeNet_DR_att_pred_in,PseudoOutcomeNet_PW_att_pred_in,PseudoOutcomeNet_RA_att_pred_in,PseudoOutcomeNet_RA_S2_att_pred_in,TNet_error_att_in,SNet1_error_att_in,SNet2_error_att_in,SNet3_error_att_in,SNet_error_att_in,PseudoOutcomeNet_DR_error_att_in,PseudoOutcomeNet_PW_error_att_in,PseudoOutcomeNet_RA_error_att_in,PseudoOutcomeNet_RA_S2_error_att_in,TNet_att_true_out,SNet1_att_true_out,SNet2_att_true_out,SNet3_att_true_out,SNet_att_true_out,PseudoOutcomeNet_DR_att_true_out,PseudoOutcomeNet_PW_att_true_out,PseudoOutcomeNet_RA_att_true_out,PseudoOutcomeNet_RA_S2_att_true_out,TNet_att_pred_out,SNet1_att_pred_out,SNet2_att_pred_out,SNet3_att_pred_out,SNet_att_pred_out,PseudoOutcomeNet_DR_att_pred_out,PseudoOutcomeNet_PW_att_pred_out,PseudoOutcomeNet_RA_att_pred_out,PseudoOutcomeNet_RA_S2_att_pred_out,TNet_error_att_out,SNet1_error_att_out,SNet2_error_att_out,SNet3_error_att_out,SNet_error_att_out,PseudoOutcomeNet_DR_error_att_out,PseudoOutcomeNet_PW_error_att_out,PseudoOutcomeNet_RA_error_att_out,PseudoOutcomeNet_RA_S2_error_att_out
0.5873082,0.63006467,0.6174181,0.63138944,0.6192003,0.58210844,0.68567663,0.6056377,0.5590254,0.57142097,0.6620682,0.64813215,0.70161706,0.6908673,0.62296593,0.6764505,0.63920754,0.60334206,1.422994564260988,1.422994564260988,1.422994564260988,1.422994564260988,1.422994564260988,1.422994564260988,1.422994564260988,1.422994564260988,1.422994564260988,1.32989,1.3139943,1.3132626,1.2528206,1.3590932,1.4109529,1.4114537,1.3518094,1.2982975,0.0931046,0.109000325,0.10973203,0.170174,0.063901424,0.012041688,0.01154089,0.07118523,0.12469709,1.4114809816971499,1.4114809816971499,1.4114809816971499,1.4114809816971499,1.4114809816971499,1.4114809816971499,1.4114809816971499,1.4114809816971499,1.4114809816971499,1.2632284,1.2893803,1.2851324,1.159105,1.2641647,1.3869375,1.217138,1.3175801,1.2693262,0.1482526,0.12210071,0.12634861,0.25237608,0.14731634,0.024543524,0.19434297,0.09390092,0.14215481
0.5709659,0.5729361,0.5677301,0.64508337,0.59598315,0.61626786,0.63635343,0.602082,0.529371,0.5844544,0.663475,0.6567189,0.753496,0.6815393,0.65885895,0.6693287,0.6511306,0.60765845,1.4921073198806996,1.4921073198806996,1.4921073198806996,1.4921073198806996,1.4921073198806996,1.4921073198806996,1.4921073198806996,1.4921073198806996,1.4921073198806996,1.4604871,1.4947538,1.4946576,1.5683581,1.517344,1.5407135,1.5750363,1.4814776,1.4930086,0.031620145,0.0026465654,0.0025503635,0.07625079,0.025236726,0.048606277,0.082929015,0.010629654,0.00090134144,1.5585764749835422,1.5585764749835422,1.5585764749835422,1.5585764749835422,1.5585764749835422,1.5585764749835422,1.5585764749835422,1.5585764749835422,1.5585764749835422,1.4036424,1.4389642,1.4320675,1.4562621,1.4884869,1.4964895,1.3847096,1.4375339,1.45207,0.15493405,0.11961222,0.12650895,0.10231435,0.07008958,0.06208694,0.17386687,0.12104261,0.10650647
0.55565256,0.59690005,0.58347577,0.62151724,0.5952755,0.5679058,0.87548536,0.570707,0.53602195,0.5992825,0.70702755,0.6849531,0.6870199,0.65673864,0.64338493,0.8597759,0.6429249,0.6255968,1.444636175883039,1.444636175883039,1.444636175883039,1.444636175883039,1.444636175883039,1.444636175883039,1.444636175883039,1.444636175883039,1.444636175883039,1.4413452,1.3612052,1.3987848,1.4764204,1.46273,1.4388052,1.5461168,1.4433364,1.3970736,0.0032910109,0.083431005,0.04585147,0.031784177,0.018093824,0.005831003,0.1014806,0.0012998581,0.0475626,1.4861469887184842,1.4861469887184842,1.4861469887184842,1.4861469887184842,1.4861469887184842,1.4861469887184842,1.4861469887184842,1.4861469887184842,1.4861469887184842,1.3513817,1.2511296,1.2818338,1.4372399,1.4473723,1.3535182,1.0987824,1.3518878,1.3209486,0.13476539,0.23501742,0.20431328,0.04890716,0.03877473,0.1326288,0.38736463,0.13425922,0.16519845
0.58254343,0.6499058,0.62997794,0.58899015,0.6137724,0.5807777,0.65240777,0.6057897,0.5751408,0.60003674,0.71738344,0.6941903,0.6513481,0.67160124,0.6094389,0.66882175,0.63686687,0.5786729,1.4786834609376946,1.4786834609376946,1.4786834609376946,1.4786834609376946,1.4786834609376946,1.4786834609376946,1.4786834609376946,1.4786834609376946,1.4786834609376946,1.4149216,1.4315627,1.4390132,1.429362,1.4027225,1.4755398,1.4421958,1.3994554,1.4365981,0.06376183,0.04712081,0.03967023,0.049321413,0.075960994,0.0031436682,0.0364877,0.07922804,0.04208541,1.5001710955409144,1.5001710955409144,1.5001710955409144,1.5001710955409144,1.5001710955409144,1.5001710955409144,1.5001710955409144,1.5001710955409144,1.5001710955409144,1.3291229,1.3613375,1.3711491,1.3547994,1.3857827,1.4333946,1.2533176,1.3432208,1.38646,0.17104816,0.13883352,0.129022,0.14537168,0.11438835,0.066776514,0.24685347,0.15695024,0.11371112
0.55771273,0.6090909,0.5869455,0.6447543,0.596971,0.586614,0.64054656,0.5808033,0.50760514,0.5875343,0.6693863,0.64103204,0.73764926,0.67797273,0.6714394,0.7009026,0.66225094,0.58860797,1.5296293294726273,1.5296293294726273,1.5296293294726273,1.5296293294726273,1.5296293294726273,1.5296293294726273,1.5296293294726273,1.5296293294726273,1.5296293294726273,1.4680667,1.4576066,1.4897337,1.5002314,1.4443604,1.4999192,1.4461743,1.4603187,1.4785029,0.061562657,0.072022796,0.039895654,0.029397964,0.085268974,0.029710174,0.083455086,0.069310665,0.05112648,1.5205291239807288,1.5205291239807288,1.5205291239807288,1.5205291239807288,1.5205291239807288,1.5205291239807288,1.5205291239807288,1.5205291239807288,1.5205291239807288,1.4142098,1.3853508,1.4149579,1.4640995,1.3883075,1.4473475,1.2321061,1.4090178,1.4393822,0.10631931,0.13517833,0.10557127,0.056429625,0.1322217,0.07318163,0.28842306,0.11151135,0.081146955
0.53599715,0.60425097,0.5904825,0.6138801,0.61432487,0.5725917,0.95639485,0.5626804,0.5270933,0.5530472,0.6579678,0.6396275,0.72432595,0.6622389,0.641393,0.9512836,0.62847006,0.59753346,1.4251971950737086,1.4251971950737086,1.4251971950737086,1.4251971950737086,1.4251971950737086,1.4251971950737086,1.4251971950737086,1.4251971950737086,1.4251971950737086,1.41593,1.3974816,1.4323078,1.3476251,1.4661317,1.4615662,1.6721596,1.4257616,1.4055878,0.009267211,0.027715683,0.0071105957,0.07757211,0.040934443,0.036368966,0.24696231,0.0005643368,0.019609451,1.4325349737235464,1.4325349737235464,1.4325349737235464,1.4325349737235464,1.4325349737235464,1.4325349737235464,1.4325349737235464,1.4325349737235464,1.4325349737235464,1.3629054,1.3252393,1.360711,1.3146137,1.4062463,1.4458854,1.2908155,1.4076995,1.3978212,0.06962955,0.10729563,0.071823955,0.11792123,0.026288629,0.013350487,0.14171946,0.024835467,0.034713745
0.5584408,0.5777906,0.5653835,0.6006539,0.57442695,0.55540854,0.84394693,0.5834124,0.51627004,0.5585271,0.64783454,0.63902587,0.62981474,0.6227003,0.62783,0.8511132,0.6441294,0.5959107,1.5124986017925415,1.5124986017925415,1.5124986017925415,1.5124986017925415,1.5124986017925415,1.5124986017925415,1.5124986017925415,1.5124986017925415,1.5124986017925415,1.3404272,1.4613979,1.4739194,1.4462397,1.4653901,1.3816129,1.5132071,1.3455878,1.4269654,0.17207146,0.05110073,0.038579226,0.06625891,0.04710853,0.13088572,0.0007084608,0.16691077,0.08553326,1.5164456404505566,1.5164456404505566,1.5164456404505566,1.5164456404505566,1.5164456404505566,1.5164456404505566,1.5164456404505566,1.5164456404505566,1.5164456404505566,1.278288,1.4255497,1.4349808,1.372048,1.3927239,1.337096,1.1726353,1.2959658,1.3647012,0.23815763,0.09089589,0.08146489,0.14439762,0.12372172,0.17934966,0.34381032,0.22047985,0.15174448
0.5649675,0.63550633,0.6275294,0.6513029,0.5777735,0.5913911,0.6685283,0.5902705,0.5396301,0.56570333,0.7182249,0.7073075,0.6970517,0.6631848,0.65064615,0.7229083,0.6530653,0.62952435,1.5448624815333112,1.5448624815333112,1.5448624815333112,1.5448624815333112,1.5448624815333112,1.5448624815333112,1.5448624815333112,1.5448624815333112,1.5448624815333112,1.502601,1.489386,1.4988481,1.5661076,1.5217648,1.5063888,1.4017168,1.4792289,1.4764363,0.04226148,0.055476546,0.04601443,0.021245122,0.023097754,0.038473725,0.14314568,0.065633655,0.06842625,1.5763855173802968,1.5763855173802968,1.5763855173802968,1.5763855173802968,1.5763855173802968,1.5763855173802968,1.5763855173802968,1.5763855173802968,1.5763855173802968,1.4148762,1.4228154,1.416724,1.456457,1.4618564,1.4486806,1.2188058,1.416753,1.3999566,0.16150928,0.15357006,0.15966153,0.11992848,0.11452913,0.12770486,0.3575797,0.15963244,0.17642891
0.57346666,0.5900013,0.580704,0.62851065,0.58930093,0.5733177,0.697535,0.59406596,0.52237856,0.5690667,0.64051586,0.6361744,0.687545,0.6042738,0.6207201,0.70743424,0.62733024,0.58284026,1.5293480968997215,1.5293480968997215,1.5293480968997215,1.5293480968997215,1.5293480968997215,1.5293480968997215,1.5293480968997215,1.5293480968997215,1.5293480968997215,1.431314,1.4348719,1.3914841,1.4944841,1.4577698,1.4892687,1.3578155,1.4328536,1.3895684,0.09803414,0.09447622,0.137864,0.034864068,0.07157838,0.040079474,0.17153263,0.096494555,0.13977969,1.5235601759063337,1.5235601759063337,1.5235601759063337,1.5235601759063337,1.5235601759063337,1.5235601759063337,1.5235601759063337,1.5235601759063337,1.5235601759063337,1.3660127,1.3639657,1.3182467,1.3744835,1.4400997,1.4292436,1.1634678,1.3764056,1.3424907,0.15754747,0.15959442,0.20531344,0.1490767,0.08346045,0.0943166,0.3600924,0.14715457,0.1810695
0.54723793,0.581923,0.56255984,0.585477,0.57087827,0.55865645,0.6658141,0.5713893,0.52249134,0.5669894,0.67486066,0.65373904,0.65944993,0.6509374,0.5953766,0.6758825,0.60762596,0.5653463,1.513659581637151,1.513659581637151,1.513659581637151,1.513659581637151,1.513659581637151,1.513659581637151,1.513659581637151,1.513659581637151,1.513659581637151,1.3928074,1.4139016,1.4278185,1.4732494,1.5240262,1.4885508,1.38546,1.4357141,1.4619253,0.12085223,0.09975803,0.08584106,0.04041016,0.010366559,0.025108814,0.12819958,0.07794547,0.05173433,1.5530654616681205,1.5530654616681205,1.5530654616681205,1.5530654616681205,1.5530654616681205,1.5530654616681205,1.5530654616681205,1.5530654616681205,1.5530654616681205,1.34115,1.3169694,1.3360387,1.3750902,1.4720356,1.4650935,1.2251012,1.407736,1.4301937,0.21191537,0.23609602,0.21702671,0.17797518,0.08102977,0.087971926,0.3279642,0.14532948,0.12287176
0.5595991,0.59959805,0.5940188,0.600222,0.5763516,0.57925504,0.76692116,0.5710898,0.5323281,0.6011331,0.6791959,0.67410856,0.68519175,0.6772445,0.6575404,0.79488224,0.65119356,0.60991114,1.5198298362330442,1.5198298362330442,1.5198298362330442,1.5198298362330442,1.5198298362330442,1.5198298362330442,1.5198298362330442,1.5198298362330442,1.5198298362330442,1.4534173,1.5059916,1.4641095,1.5044343,1.5250863,1.4929694,1.5696644,1.4674671,1.4509052,0.06641257,0.013838291,0.05572033,0.015395522,0.0052564144,0.026860476,0.04983449,0.0523628,0.068924665,1.5391288456813605,1.5391288456813605,1.5391288456813605,1.5391288456813605,1.5391288456813605,1.5391288456813605,1.5391288456813605,1.5391288456813605,1.5391288456813605,1.3835019,1.4459289,1.4036134,1.4380866,1.5176994,1.4038147,1.2179322,1.3772554,1.3686717,0.15562701,0.09319997,0.13551545,0.10104227,0.021429539,0.13531423,0.32119668,0.16187346,0.17045724
0.6059679,0.65379626,0.6531225,0.6541944,0.6231715,0.6070042,0.67518723,0.6230049,0.5848441,0.6091918,0.71171,0.7035521,0.70341825,0.69554925,0.6358543,0.6848458,0.6511813,0.6239584,1.506010393846889,1.506010393846889,1.506010393846889,1.506010393846889,1.506010393846889,1.506010393846889,1.506010393846889,1.506010393846889,1.506010393846889,1.46896,1.4717412,1.4181125,1.382595,1.4875762,1.5234495,1.4466538,1.4609817,1.4202982,0.037050366,0.034269214,0.0878979,0.12341547,0.018434167,0.017439127,0.05935657,0.045028687,0.085712194,1.496886438146561,1.496886438146561,1.496886438146561,1.496886438146561,1.496886438146561,1.496886438146561,1.496886438146561,1.496886438146561,1.496886438146561,1.3834862,1.3796408,1.3442805,1.3501288,1.4383347,1.4326168,1.2259158,1.3730986,1.3367966,0.11340034,0.117245674,0.15260601,0.14675772,0.05855179,0.06426966,0.2709707,0.12378788,0.16008985
0.5460114,0.5957923,0.5737374,0.6009319,0.57348984,0.5775033,0.6598039,0.57031,0.5027567,0.5456274,0.70597345,0.68113697,0.6494269,0.6235194,0.6151091,0.6892795,0.6072123,0.56015605,1.5207344615103018,1.5207344615103018,1.5207344615103018,1.5207344615103018,1.5207344615103018,1.5207344615103018,1.5207344615103018,1.5207344615103018,1.5207344615103018,1.3742952,1.3719105,1.411408,1.3942358,1.4140506,1.3918338,1.351848,1.370975,1.3807931,0.1464392,0.14882398,0.10932648,0.12649858,0.10668385,0.12890065,0.16888642,0.14975941,0.13994133,1.5024608809891475,1.5024608809891475,1.5024608809891475,1.5024608809891475,1.5024608809891475,1.5024608809891475,1.5024608809891475,1.5024608809891475,1.5024608809891475,1.3135597,1.360674,1.4048302,1.3231177,1.4329373,1.3556349,1.172077,1.3385086,1.3738676,0.18890119,0.14178681,0.09763062,0.1793431,0.06952357,0.14682591,0.3303839,0.16395223,0.1285932
0.5960697,0.65941447,0.65591913,0.64694726,0.6597083,0.6052322,0.69644284,0.62418634,0.5964097,0.6019001,0.74713975,0.7436835,0.7217869,0.7396606,0.6566181,0.7262813,0.6719471,0.66306114,1.5886211664818668,1.5886211664818668,1.5886211664818668,1.5886211664818668,1.5886211664818668,1.5886211664818668,1.5886211664818668,1.5886211664818668,1.5886211664818668,1.5210199,1.5697056,1.5619655,1.5033572,1.573658,1.5663718,1.4607744,1.5172998,1.5283245,0.067601204,0.018915534,0.026655674,0.08526397,0.01496315,0.022249341,0.12784672,0.07132137,0.060296655,1.5196041838837202,1.5196041838837202,1.5196041838837202,1.5196041838837202,1.5196041838837202,1.5196041838837202,1.5196041838837202,1.5196041838837202,1.5196041838837202,1.4104695,1.4635131,1.4678308,1.4953887,1.6043055,1.479859,1.2419285,1.4272907,1.4606549,0.109134674,0.05609107,0.05177343,0.02421546,0.0847013,0.03974521,0.27767575,0.09231353,0.05894935
0.59048957,0.6259968,0.6114047,0.64619786,0.603516,0.604223,0.65523547,0.6151018,0.5743962,0.5681145,0.6677844,0.64845264,0.7105058,0.6646078,0.6260273,0.6605537,0.63133997,0.60298645,1.4510051675318771,1.4510051675318771,1.4510051675318771,1.4510051675318771,1.4510051675318771,1.4510051675318771,1.4510051675318771,1.4510051675318771,1.4510051675318771,1.4032831,1.4158093,1.4337716,1.4186049,1.4951073,1.430218,1.5108831,1.441954,1.418573,0.0477221,0.035195947,0.01723361,0.03240037,0.044102073,0.02078724,0.059877872,0.009051204,0.0324322,1.5127865971832508,1.5127865971832508,1.5127865971832508,1.5127865971832508,1.5127865971832508,1.5127865971832508,1.5127865971832508,1.5127865971832508,1.5127865971832508,1.3273318,1.3635519,1.3784376,1.3751642,1.4545164,1.3352332,1.2440639,1.3470788,1.326182,0.18545485,0.14923477,0.13434899,0.13762248,0.058270216,0.17755342,0.26872277,0.16570783,0.18660462
0.5706226,0.62121904,0.6009536,0.6205828,0.59871817,0.60850126,0.64738226,0.5947883,0.54842585,0.60292786,0.71025074,0.6858755,0.7073937,0.67192996,0.6826101,0.7093332,0.6711998,0.63065547,1.4911413033251173,1.4911413033251173,1.4911413033251173,1.4911413033251173,1.4911413033251173,1.4911413033251173,1.4911413033251173,1.4911413033251173,1.4911413033251173,1.3614461,1.4233001,1.4475595,1.406517,1.384229,1.401413,1.5160882,1.3760532,1.4243147,0.12969518,0.06784117,0.043581843,0.08462429,0.106912374,0.089728355,0.024946928,0.115088105,0.06682658,1.515631349928059,1.515631349928059,1.515631349928059,1.515631349928059,1.515631349928059,1.515631349928059,1.515631349928059,1.515631349928059,1.515631349928059,1.2653257,1.3913149,1.4202263,1.2871807,1.3923866,1.3054504,1.2907575,1.2806032,1.3666513,0.25030565,0.124316454,0.09540498,0.22845066,0.12324476,0.21018088,0.22487378,0.23502815,0.14898002
0.52589256,0.61988866,0.6062937,0.60973674,0.58938164,0.54445827,0.63606924,0.55597365,0.5208224,0.5607816,0.66532093,0.6496215,0.72400707,0.6497916,0.60527724,0.6742168,0.61979586,0.5789573,1.5198391435791843,1.5198391435791843,1.5198391435791843,1.5198391435791843,1.5198391435791843,1.5198391435791843,1.5198391435791843,1.5198391435791843,1.5198391435791843,1.4134966,1.3873951,1.3935273,1.3973835,1.4731447,1.4648093,1.3692666,1.4383931,1.3877653,0.106342554,0.13244402,0.1263119,0.122455716,0.046694517,0.05502987,0.15057254,0.08144605,0.13207388,1.51160092268782,1.51160092268782,1.51160092268782,1.51160092268782,1.51160092268782,1.51160092268782,1.51160092268782,1.51160092268782,1.51160092268782,1.3337326,1.3585446,1.3645227,1.2804775,1.4527179,1.4095364,1.1947441,1.382058,1.3738617,0.17786837,0.15305638,0.14707828,0.23112345,0.05888307,0.10206461,0.31685686,0.12954295,0.1377393
0.56117743,0.6248899,0.60722566,0.6228077,0.60257226,0.598145,0.69446665,0.5861505,0.53839487,0.56041324,0.6591422,0.63736176,0.6958789,0.6670733,0.6678619,0.7333528,0.6561386,0.6167243,1.5186857731911498,1.5186857731911498,1.5186857731911498,1.5186857731911498,1.5186857731911498,1.5186857731911498,1.5186857731911498,1.5186857731911498,1.5186857731911498,1.510975,1.5191487,1.5390997,1.5153913,1.5759068,1.5419916,1.4603037,1.4893864,1.5395175,0.0077108145,0.00046288967,0.020413876,0.003294468,0.057220936,0.023305774,0.058382154,0.029299378,0.020831704,1.5384971611308014,1.5384971611308014,1.5384971611308014,1.5384971611308014,1.5384971611308014,1.5384971611308014,1.5384971611308014,1.5384971611308014,1.5384971611308014,1.457791,1.4570376,1.4868141,1.4672818,1.5015112,1.502513,1.2545885,1.4464626,1.4770279,0.08070624,0.08145964,0.05168307,0.07121539,0.036985993,0.03598416,0.28390872,0.09203458,0.061469316
0.5876983,0.624134,0.6123129,0.62189436,0.6225694,0.60792273,0.8426487,0.6065152,0.5304422,0.5918642,0.7130837,0.69995487,0.715784,0.67137724,0.6561656,0.83564585,0.6544111,0.6146673,1.3348765663588251,1.3348765663588251,1.3348765663588251,1.3348765663588251,1.3348765663588251,1.3348765663588251,1.3348765663588251,1.3348765663588251,1.3348765663588251,1.3623233,1.304926,1.3352976,1.2720834,1.2871445,1.3430507,1.5426402,1.3492794,1.3339559,0.027446747,0.0299505,0.0004210472,0.062793136,0.047731996,0.008174181,0.20776367,0.014402866,0.00092065334,1.3536580409015515,1.3536580409015515,1.3536580409015515,1.3536580409015515,1.3536580409015515,1.3536580409015515,1.3536580409015515,1.3536580409015515,1.3536580409015515,1.2731196,1.2455225,1.2700286,1.2378172,1.2317278,1.2584128,1.1248965,1.2625129,1.242099,0.08053851,0.10813558,0.08362949,0.11584091,0.12193024,0.09524524,0.22876155,0.09114516,0.11155903
0.5701475,0.59984505,0.5941572,0.63439643,0.6046323,0.57779497,0.68471044,0.6006054,0.5278268,0.5300706,0.6234267,0.61579317,0.65544283,0.64748126,0.5837503,0.62954813,0.59973806,0.54834837,1.4487600524258226,1.4487600524258226,1.4487600524258226,1.4487600524258226,1.4487600524258226,1.4487600524258226,1.4487600524258226,1.4487600524258226,1.4487600524258226,1.4609275,1.3952312,1.3801082,1.4446627,1.4696963,1.4566911,1.5574659,1.4617907,1.4280202,0.012167454,0.053528786,0.068651795,0.0040973425,0.02093625,0.007931113,0.10870588,0.013030648,0.020739794,1.4913846644256252,1.4913846644256252,1.4913846644256252,1.4913846644256252,1.4913846644256252,1.4913846644256252,1.4913846644256252,1.4913846644256252,1.4913846644256252,1.4191923,1.3247488,1.3166097,1.4403448,1.431245,1.425078,1.3420781,1.4236648,1.3801979,0.07219231,0.16663587,0.17477489,0.051039815,0.060139656,0.06630659,0.14930654,0.06771982,0.11118674
0.5884668,0.6251768,0.6099252,0.6321246,0.6206369,0.6193967,0.66376895,0.6099301,0.5507677,0.6431903,0.7199719,0.6978265,0.7490566,0.73587555,0.7142261,0.72491115,0.7065507,0.6528451,1.5281737158151916,1.5281737158151916,1.5281737158151916,1.5281737158151916,1.5281737158151916,1.5281737158151916,1.5281737158151916,1.5281737158151916,1.5281737158151916,1.3929605,1.4249072,1.40528,1.4285026,1.5122293,1.4665835,1.500414,1.4299117,1.4122205,0.13521314,0.10326648,0.12289369,0.099671125,0.015944362,0.061590195,0.027759671,0.09826195,0.11595321,1.5329441548053473,1.5329441548053473,1.5329441548053473,1.5329441548053473,1.5329441548053473,1.5329441548053473,1.5329441548053473,1.5329441548053473,1.5329441548053473,1.3101857,1.3567845,1.3438553,1.394391,1.4640896,1.3921789,1.3179305,1.3588216,1.3716657,0.22275853,0.17615974,0.18908894,0.13855326,0.06885457,0.14076531,0.21501374,0.17412257,0.16127849
0.6182822,0.6669902,0.65951073,0.64788985,0.6699566,0.65576243,0.6888517,0.643452,0.5705805,0.5979595,0.72899735,0.7151709,0.7024824,0.7432475,0.68674,0.69904125,0.6695151,0.63424444,1.4684886842567464,1.4684886842567464,1.4684886842567464,1.4684886842567464,1.4684886842567464,1.4684886842567464,1.4684886842567464,1.4684886842567464,1.4684886842567464,1.4554956,1.4271607,1.4603082,1.5072608,1.5095845,1.4951977,1.4213356,1.4800656,1.3989819,0.012993097,0.041327953,0.008180499,0.038772106,0.041095853,0.02670896,0.047153115,0.011576891,0.069506764,1.438616269567959,1.438616269567959,1.438616269567959,1.438616269567959,1.438616269567959,1.438616269567959,1.438616269567959,1.438616269567959,1.438616269567959,1.3862836,1.3335804,1.378078,1.4670855,1.4038826,1.416865,1.2264279,1.4019823,1.3226453,0.05233264,0.1050359,0.060538292,0.028469205,0.034733653,0.021751285,0.21218836,0.03663397,0.11597097
0.5954306,0.69062936,0.6812762,0.6556893,0.6342342,0.6155878,0.6983571,0.61726844,0.5975191,0.6012039,0.7936832,0.7808328,0.7407228,0.7053459,0.65065515,0.7067638,0.6531369,0.63230443,1.5434623504827534,1.5434623504827534,1.5434623504827534,1.5434623504827534,1.5434623504827534,1.5434623504827534,1.5434623504827534,1.5434623504827534,1.5434623504827534,1.4475634,1.5353402,1.5640514,1.4988935,1.4753093,1.4657139,1.5080659,1.4294342,1.4973696,0.095898986,0.008122206,0.020588994,0.044568896,0.06815314,0.07774854,0.035396457,0.114028215,0.04609275,1.5233999007553842,1.5233999007553842,1.5233999007553842,1.5233999007553842,1.5233999007553842,1.5233999007553842,1.5233999007553842,1.5233999007553842,1.5233999007553842,1.3856078,1.4613978,1.4984604,1.3923242,1.4240044,1.4178028,1.3237897,1.3805172,1.4723878,0.13779211,0.062002182,0.024939537,0.13107574,0.09939551,0.10559714,0.19961023,0.1428827,0.05101216
0.5803336,0.60081756,0.600887,0.59729075,0.59927505,0.5658704,0.6555923,0.58785826,0.5516344,0.6176488,0.6760519,0.67425746,0.69581443,0.68752354,0.64243424,0.7188666,0.661752,0.61203027,1.532169323044646,1.532169323044646,1.532169323044646,1.532169323044646,1.532169323044646,1.532169323044646,1.532169323044646,1.532169323044646,1.532169323044646,1.4651783,1.4557981,1.4733071,1.4778388,1.5841855,1.5370464,1.4581717,1.4890647,1.4796102,0.06699109,0.07637119,0.05886221,0.054330587,0.05201614,0.0048770905,0.07399762,0.04310465,0.052559137,1.5405891135158434,1.5405891135158434,1.5405891135158434,1.5405891135158434,1.5405891135158434,1.5405891135158434,1.5405891135158434,1.5405891135158434,1.5405891135158434,1.3797041,1.3977118,1.4060862,1.3926896,1.5298661,1.4492399,1.2300323,1.3999377,1.3852637,0.16088498,0.14287734,0.13450289,0.14789951,0.010722995,0.091349244,0.31055677,0.14065135,0.15532541
0.57410717,0.6345946,0.6192134,0.62943846,0.592756,0.59334326,0.640291,0.5885682,0.5508378,0.5797164,0.70460135,0.6813207,0.6750484,0.6666939,0.6246527,0.6480799,0.62107193,0.58596736,1.5490370090099366,1.5490370090099366,1.5490370090099366,1.5490370090099366,1.5490370090099366,1.5490370090099366,1.5490370090099366,1.5490370090099366,1.5490370090099366,1.4214845,1.4599514,1.5279133,1.4246718,1.4891363,1.4710065,1.4730614,1.448229,1.4772278,0.12755251,0.08908558,0.021123648,0.12436521,0.05990064,0.07803047,0.07597554,0.100808024,0.07180917,1.5350625256850865,1.5350625256850865,1.5350625256850865,1.5350625256850865,1.5350625256850865,1.5350625256850865,1.5350625256850865,1.5350625256850865,1.5350625256850865,1.3279887,1.3804452,1.4436611,1.3620918,1.3986968,1.3934393,1.2798663,1.3738269,1.4177716,0.20707381,0.15461731,0.09140146,0.17297077,0.13636577,0.14162326,0.2551962,0.16123569,0.11729097
0.5529457,0.6142537,0.6055601,0.611813,0.61031336,0.54909253,0.6605396,0.57525957,0.54548013,0.55426395,0.6725313,0.6638699,0.67244387,0.66424024,0.6011164,0.6774803,0.6265418,0.6070963,1.516916718642689,1.516916718642689,1.516916718642689,1.516916718642689,1.516916718642689,1.516916718642689,1.516916718642689,1.516916718642689,1.516916718642689,1.4211417,1.5128239,1.560473,1.391656,1.4421093,1.5003147,1.3810774,1.4256147,1.4824356,0.09577501,0.0040928125,0.043556213,0.12526071,0.074807405,0.01660204,0.13583934,0.09130204,0.034481168,1.5351714387314772,1.5351714387314772,1.5351714387314772,1.5351714387314772,1.5351714387314772,1.5351714387314772,1.5351714387314772,1.5351714387314772,1.5351714387314772,1.3693097,1.4931501,1.5353718,1.3347982,1.4597057,1.4650977,1.1961855,1.3851148,1.4410287,0.16586173,0.042021275,0.00020039082,0.20037317,0.07546568,0.070073724,0.33898592,0.1500566,0.094142675
